contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,time_zone,translator_type,url,utc_offset,verified,knownBot
False,Thu Aug 09 20:49:53 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #5,{'urls': []},295,False,1503,False,1257,False,False,747916628,747916628,False,False,en,8,"Lexington, Massachusetts",Lexington MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000105049248/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000105049248/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/747916628/1520608450,http://pbs.twimg.com/profile_images/972128453825724416/QQPj0H--_normal.jpg,https://pbs.twimg.com/profile_images/972128453825724416/QQPj0H--_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,LexingtonMAGOP,1096,Atlantic Time (Canada),none,http://t.co/MXhuZWgO7X,-10800,False,1
False,Thu Aug 16 22:42:56 +0000 2012,False,False,I'm entirely bonkers. But I'll tell you a secret. All the best people are. But I am more Right than most. Libtards should make anyone mad. @MadGOPHatter,{'urls': []},10492,False,6561,False,6393,True,False,762473928,762473928,False,False,en,30,"Boston, MA",Matt Hadder,False,C0DEED,http://pbs.twimg.com/profile_background_images/378800000086128746/b793cfbf1501b4e770f40ce27cf697b8.jpeg,https://pbs.twimg.com/profile_background_images/378800000086128746/b793cfbf1501b4e770f40ce27cf697b8.jpeg,True,https://pbs.twimg.com/profile_banners/762473928/1399321193,http://pbs.twimg.com/profile_images/555817274251018241/3G97UeNy_normal.png,https://pbs.twimg.com/profile_images/555817274251018241/3G97UeNy_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,MattyHadder,10003,Atlantic Time (Canada),none,https://t.co/EXimEjj28V,-10800,False,1
False,Fri Aug 17 20:20:09 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #3,{'urls': []},607,False,1637,False,1562,False,False,764375586,764375586,False,False,en,7,Massachusetts,Groton MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000100475139/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000100475139/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/764375586/1500036633,http://pbs.twimg.com/profile_images/885844004687855617/3D94RBAZ_normal.jpg,https://pbs.twimg.com/profile_images/885844004687855617/3D94RBAZ_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,GrotonMAGOP,1299,Atlantic Time (Canada),none,http://t.co/UjopJEJ1,-10800,False,1
False,Sat Aug 18 16:49:36 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #5,{'urls': []},2041,False,1656,False,1726,False,False,766024933,766024933,False,False,en,12,Massachusetts,Framingham MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000099993882/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000099993882/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/766024933/1492114747,http://pbs.twimg.com/profile_images/852617169137434624/AmoZZYi2_normal.jpg,https://pbs.twimg.com/profile_images/852617169137434624/AmoZZYi2_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,FraminghamMAGOP,2731,Atlantic Time (Canada),none,http://t.co/nxIZmkUHl4,-10800,False,1
False,Sun Aug 19 15:40:49 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #3,{'urls': []},288,False,1153,False,1149,False,False,767763114,767763114,False,False,en,9,"Methuen, Massachusetts",Methuen MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106186112/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106186112/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/767763114/1513870477,http://pbs.twimg.com/profile_images/943867379821322240/qxSo8sJ8_normal.jpg,https://pbs.twimg.com/profile_images/943867379821322240/qxSo8sJ8_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,MethuenMAGOP,1182,Atlantic Time (Canada),none,http://t.co/39zBd43e7W,-10800,False,1
False,Thu Sep 13 18:30:01 +0000 2012,False,False,The Statewide MAGOP Project twitter feed!  #followback Right-Minded Patriots & Liberty Republicans from any State,{'urls': []},12823,False,13257,False,12986,False,False,821979836,821979836,False,False,en,84,"Boston, Massachusetts",MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000105333504/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000105333504/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/821979836/1492027672,http://pbs.twimg.com/profile_images/856871415240380416/CwBuEIkn_normal.jpg,https://pbs.twimg.com/profile_images/856871415240380416/CwBuEIkn_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,MAGOProject,6475,Atlantic Time (Canada),none,http://t.co/6Gw4Io6VWT,-10800,False,1
False,Thu Oct 04 16:45:51 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #5,{'urls': []},613,False,1198,False,1183,False,False,861691058,861691058,False,False,en,11,Massachusetts,Melrose MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106181157/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106181157/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/861691058/1513866320,http://pbs.twimg.com/profile_images/943849939326590977/wpWbcDfK_normal.jpg,https://pbs.twimg.com/profile_images/943849939326590977/wpWbcDfK_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,MelroseMAGOP,1385,Atlantic Time (Canada),none,http://t.co/NzRJ0bSgv6,-10800,False,1
False,Sun Oct 28 18:59:57 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do,{'urls': []},6461,False,5074,False,4942,False,False,910905116,910905116,False,False,en,45,"Boston, Masachusetts",Boston MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000100456485/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000100456485/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/910905116/1492187151,http://pbs.twimg.com/profile_images/852920854073802754/vlrnDTU6_normal.jpg,https://pbs.twimg.com/profile_images/852920854073802754/vlrnDTU6_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,BostonMAGOP,5620,Atlantic Time (Canada),none,https://t.co/dUA5eWYGmK,-10800,False,1
False,Wed Oct 31 20:38:22 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #3,{'urls': []},544,False,1349,False,1300,False,False,917615232,917615232,False,False,en,11,Massachusetts,Fitchburg MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000099989882/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000099989882/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/917615232/1479739768,http://pbs.twimg.com/profile_images/800712777769717761/jTTocI96_normal.jpg,https://pbs.twimg.com/profile_images/800712777769717761/jTTocI96_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,FitchburgMAGOP,1344,Atlantic Time (Canada),none,http://t.co/RexH1Hl1wY,-10800,False,1
False,Sun Dec 23 22:55:10 +0000 2012,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #2,{'urls': []},1620,False,1708,False,1690,False,False,1031482320,1031482320,False,False,en,17,"Springfield, MA",Springfield MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000113213402/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000113213402/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1031482320/1498283390,http://pbs.twimg.com/profile_images/878490335818776576/DyDseGsM_normal.jpg,https://pbs.twimg.com/profile_images/878490335818776576/DyDseGsM_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,SpringfldMAGOP,2830,,none,http://t.co/j3Q2ILJM,,False,1
False,Mon Jan 14 18:30:45 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #1,{'urls': []},1120,False,1511,False,1483,False,False,1089795332,1089795332,False,False,en,13,Massachusetts,Westfield MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000113208452/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000113208452/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1089795332/1499894292,http://pbs.twimg.com/profile_images/885246978556166144/qcB_WvTF_normal.jpg,https://pbs.twimg.com/profile_images/885246978556166144/qcB_WvTF_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,WestfieldMAGOP,1680,Eastern Time (US & Canada),none,http://t.co/A9EjJ93U0x,-14400,False,1
False,Tue Jan 22 20:01:08 +0000 2013,False,False,"We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do
#6",{'urls': []},708,False,1588,False,1504,False,False,1112501893,1112501893,False,False,en,12,Massachusetts,Peabody MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000110560279/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000110560279/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1112501893/1499216894,http://pbs.twimg.com/profile_images/882405766954483713/zStRVHyd_normal.jpg,https://pbs.twimg.com/profile_images/882405766954483713/zStRVHyd_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,PeabodyMAGOP,1392,,none,http://t.co/XEhKtcDE,,False,1
False,Wed Jan 30 20:38:31 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #6,{'urls': []},632,False,1127,False,1095,False,False,1135150676,1135150676,False,False,en,12,Massachusetts,Tewksbury MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000170024912/rLSiaLFE.jpeg,https://pbs.twimg.com/profile_background_images/378800000170024912/rLSiaLFE.jpeg,True,https://pbs.twimg.com/profile_banners/1135150676/1508905520,http://pbs.twimg.com/profile_images/923042819551440896/kZejaS-t_normal.jpg,https://pbs.twimg.com/profile_images/923042819551440896/kZejaS-t_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,TewksburyMAGOP,1131,,none,http://t.co/AujFD7HinK,,False,1
False,Wed Jan 30 21:55:17 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #8,{'urls': []},4763,False,3790,False,3657,False,False,1135293558,1135293558,False,False,en,19,Massachusetts,Brockton MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000121875543/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000121875543/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1135293558/1493658536,http://pbs.twimg.com/profile_images/859092288018030592/-4zdmqJ7_normal.jpg,https://pbs.twimg.com/profile_images/859092288018030592/-4zdmqJ7_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,BrocktonMAGOP,5006,,none,http://t.co/ap5l34TcZV,,False,1
False,Sat Feb 02 23:35:22 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #6,{'urls': []},240,False,1326,False,1213,False,False,1143675210,1143675210,False,False,en,13,Massachusetts,Rockport MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000121758507/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000121758507/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1143675210/1506551094,http://pbs.twimg.com/profile_images/913167630550409217/VjVG1epx_normal.jpg,https://pbs.twimg.com/profile_images/913167630550409217/VjVG1epx_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,RockportGOP,565,Eastern Time (US & Canada),none,http://t.co/SUVCRQaz,-14400,False,1
False,Wed Jun 19 15:28:24 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #2,{'urls': []},2804,False,2491,False,2400,False,False,1531133916,1531133916,False,False,en,26,Massachusetts,Worcester MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000165246402/Q4NcQri8.png,https://pbs.twimg.com/profile_background_images/378800000165246402/Q4NcQri8.png,True,https://pbs.twimg.com/profile_banners/1531133916/1492186544,http://pbs.twimg.com/profile_images/852918307745345536/5_FKKRPC_normal.jpg,https://pbs.twimg.com/profile_images/852918307745345536/5_FKKRPC_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,WorcesterMAGOP,3900,Eastern Time (US & Canada),none,http://t.co/NIyuBQa9ee,-14400,False,1
False,Thu Jun 27 18:09:27 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #4,{'urls': []},265,False,1349,False,1293,False,False,1551216937,1551216937,False,False,en,10,Massachusetts,Needham MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106402763/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106402763/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1551216937/1499454522,http://pbs.twimg.com/profile_images/883402465206444032/arnhuPLU_normal.jpg,https://pbs.twimg.com/profile_images/883402465206444032/arnhuPLU_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,NeedhamMAGOP,785,Atlantic Time (Canada),none,http://t.co/BkObE6YBst,-10800,False,1
False,Fri Jul 26 16:28:30 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #1,{'urls': []},1174,False,1409,False,1394,False,False,1623338426,1623338426,False,False,en,13,Massachusetts,North Adams MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106423762/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106423762/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1623338426/1498777906,http://pbs.twimg.com/profile_images/880564581244039169/JQQ2IuYe_normal.jpg,https://pbs.twimg.com/profile_images/880564581244039169/JQQ2IuYe_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,NorthAdamsMAGOP,1220,,none,http://t.co/WHaRmzzszL,,False,1
False,Sat Sep 14 21:09:01 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #6,{'urls': []},189,False,1310,False,1264,False,False,1865011970,1865011970,False,False,en,12,Massachusetts,Middleton MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106193027/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106193027/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1865011970/1495045818,http://pbs.twimg.com/profile_images/864910995495428096/5jlNZm9Z_normal.jpg,https://pbs.twimg.com/profile_images/864910995495428096/5jlNZm9Z_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,MiddletonMAGOP,695,,none,http://t.co/UvH3kIFnqg,,False,1
False,Sat Sep 14 22:08:40 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State. Part of the MAGOP Project - Learn More On the Web About What We Do #2,{'urls': []},658,False,1304,False,1245,False,False,1865142108,1865142108,False,False,en,0,"Douglas, Massachusetts",Douglas MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000099933621/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000099933621/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1865142108/1515115712,http://pbs.twimg.com/profile_images/949090069322743808/_plGnfPj_normal.jpg,https://pbs.twimg.com/profile_images/949090069322743808/_plGnfPj_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,DouglasMAGOP,1107,,none,http://t.co/lE6tAfqrDy,,False,1
False,Mon Oct 07 22:04:33 +0000 2013,False,False,We #followback Right-Minded Patriots & Liberty Republicans from any State Part of the MAGOP Project - Learn More at the web site below: #2,{'urls': []},1666,False,2227,False,2191,False,False,1945264478,1945264478,False,False,en,19,Massachusetts,Orange MAGOP,False,022330,http://pbs.twimg.com/profile_background_images/378800000106434653/bc9ff5d9e21228676406608cd8311802.jpeg,https://pbs.twimg.com/profile_background_images/378800000106434653/bc9ff5d9e21228676406608cd8311802.jpeg,True,https://pbs.twimg.com/profile_banners/1945264478/1492537221,http://pbs.twimg.com/profile_images/854389296064716800/sj6GosqG_normal.jpg,https://pbs.twimg.com/profile_images/854389296064716800/sj6GosqG_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,OrangeMAGOP,2265,,none,http://t.co/9yORbZcyXl,,False,1
